logBB	label	smi
	1	C[C@@]([H])(C/C1=C/C=C(C=C1)OC)N(CC)CCCCOC(=O)C2=C/C=C(/OC)C(=C2)OC
	1	CC=2C=C/C=C(/NC=1C=CC=CC=1C(O)=O)C=2C
	1	C/C3=C/N=C(/NC(=O)C2=C(O)C=1C=CC=CC=1[S](=O)(=O)N2C)[S]3
	1	C#C[C@@]4(O)CC[C@]3([H])[C@]2([H])CC[C@]1([H])CC(=O)CCC1=C2[C@@]([H])(C[C@@]34C)C5=CC=C(C=C5)N(C)C
	1	CN4CC[C@@]23C=1C5=C/C=C(/O)C=1O[C@@]2([H])[C@](O)([H])C=C[C@]3([H])[C@]4([H])C5
	1	COC=1C4=C(/C=C(/[F])C=1N3C[C@]2([H])CCCN[C@]2([H])C3)C(=O)C(=C[C@]4([H])N[C@]5([H])CC5)C(O)=O
	1	C/C1=C/C=C2C(=N1)N(CC)C[C@]([H])(C2=O)C(O)=O
	1	CC=2NC(C)=C(C(=O)OCC(C)(C)[H])[C@@]([H])(C=1C=CC=CC=1[N+]([O-])=O)C=2C(=O)OC
	1	CO/C3=C/C2=CC=NC(C/C1=C/C=C(/OC)C(=C1)OC)=C2/C=C3/OC
	1	NC=2C=CC(/N=N/C1=C/C=CC=C1)=C(N)N=2
	1	O=C1NNC(=O)C1(C=2C=CC=CC=2)C=3C=CC=CC=3
	1	CCC/C1=C/C(=CC=N1)C(N)=[S]
	1	C=CC[C@]1(C(=C)NC(O)=NC1=O)[C@](C)([H])CCC
	1	CC=1C(=CC=NC=1C[S](=O)C=3NC=2C=CC=CC=2N=3)OCCCOC
	1	[F]C([F])([F])O/C2=C/C=1[S]C(N)=NC=1C=C2
	1	C[C@@]1([H])CN(C[C@@](C)([H])N1)C2=C([F])C(N)=C3/C(=C2/[F])N(C=C(C3=O)C(O)=O)[C@]4([H])CC4
	1	CC=2/C=C(/N[S](=O)(=O)C1=C/C=C(/N)C=C1)N=C(C)N=2
	1	CC=3/C(=C\C1=C\C=C(C=C1)[S](C)=O)C2=C/C=C(/[F])C=C2C=3CC(O)=O
	1	C[C@]5([H])C(=O)O[C@@]([H])(CC)[C@@]3(C)OC(=O)N(CCCCN1C=C(N=C1)C2=CC=CN=C2)[C@]3([H])[C@](C)([H])C(=O)[C@](C)([H])C[C@@](C)(OC)[C@]([H])(O[C@]4([H])O[C@](C)([H])C[C@@]([H])(N(C)C)[C@@]4(O)[H])[C@](C)([H])C5=O
	1	CC=1C=C[S]C=1/C(=C\CCN2CCC[C@@]([H])(C2)C(O)=O)C=3[S]C=CC=3C
	1	C#C[C@@]2(O)CC[C@]1([H])[C@]4([H])[C@@]([H])(CC[C@@]12C)C=3CCC(=O)CC=3C[C@@]4(C)[H]
	1	C1=CC=C(C=C1)C/C2=N/CCN2
	1	C[C@]34C[C@](O)([H])[C@@]2([F])[C@]1([H])C=CC(=O)C=C1CC[C@@]2([H])[C@]3([H])C[C@]5([H])OC(C)(C)O[C@]45C(=O)CO
	1	CN4CC[C@@]23C=1C5=C/C=C(/OC)C=1O[C@@]2([H])[C@](O)([H])CC[C@]3([H])[C@]4([H])C5
	1	CCN1CCC[C@]1([H])CNC(=O)C2=CC(=C/C=C2/OC)[S](=O)(=O)CC
	1	NC(=O)N2C=1C=CC([Cl])=CC=1[C@@]([H])(C2=O)C(=O)C3=CC=C[S]3
	1	CC=1C=CC(=CC=1)C(=CCN2CCCC2)C3=CC=CC(/C=C/C(O)=O)=N3
	1	CCN(CC)C(=[S])[S][S]C(=[S])N(CC)CC
	1	CCN(CC)CCNC(=O)C1=CC([Cl])=C(N)C=C1OC
	1	CCCC[C@](C)(O)C/C=C/[C@]1([H])[C@]([H])(CCCCCCC(=O)OC)C(=O)C[C@]1(O)[H]
	1	CCOC(=O)N/C1=C/C3=C(C=C1)[S]C=2C=CC=CC=2N3C(=O)CCN4CCOCC4
	1	CC=2/N=C(/OC)C(N/C1=N/CCN1)=C([Cl])N=2
	1	CC=2NC(C)=C(C(=O)OCC)[C@@]([H])(C1=CC=CC(=C1)[N+]([O-])=O)C=2C(=O)OC
	1	[F]C=1C=C/C(=C(/[F])C=1)N3C=C(C(=O)C=2/C=C(/[F])C(=NC=23)N4C[C@@]5([H])[C@@]([H])(C4)[C@@]5(N)[H])C(O)=O
	1	CN(C)CCCO/C3=N/N(CC=1C=CC=CC=1)C=2C=CC=CC=23
	1	CC(C)(C)N[C@@](C)([H])C(=O)C1=C/C=C(/[Cl])C=C1
	1	CC=1NC=NC=1C[S]CCN/C(=N/C)NC#N
	1	CCC[C@]2([H])C[C@]([H])(C(=O)N[C@]([H])([C@]1([H])O[C@@]([H])([S]C)[C@](O)([H])[C@](O)([H])[C@@]1(O)[H])[C@](C)([Cl])[H])N(C)C2
	1	NC=1CCN(C(=O)N=1)[C@@]2([H])C[S][C@]([H])(CO)O2
	1	CC(=O)C=1C=C(C=CC=1OC[C@](O)([H])CNC(C)(C)[H])NC(=O)CCC
	1	CC(=O)N/C1=C/C=C(/O)C=C1
	1	CC(C)([H])NC(=N)NC(=N)N/C1=C/C=C(/[Cl])C=C1
	1	O=C1CN2[C@@]3([H])C[C@@]1([H])C[C@]2([H])C[C@]([H])(C3)OC(=O)C4=CNC=5C=CC=CC4=5
	1	CC(C)([H])N[C@](O)([H])C1=C/C=C(/O)C(O)=C1
	1	C/C1=C/N=C(/C=C1/OCC([F])([F])[F])C[S](=O)C=3NC=2C=CC=CC=2N=3
	1	C[C@]([H])(NCCC(=O)C=1C=CC=C(C=1)OC)[C@](O)([H])C2=CC=CC=C2
	1	N[S](=O)(=O)C=1C=C(C=C(C=1O/C2=C/C=CC=C2)N3CCCC3)C(O)=O
	1	C/C2=N/N=C(/N[S](=O)(=O)C1=C/C=C(/N)C=C1)[S]2
	1	C/C3=N/NC2=CN=C(C=1/C=C(/[Cl])C=CC=1N23)C=4C=CC=CC=4[Cl]
	1	NC=1C=CN(C(=O)N=1)[C@@]2([H])CC[C@]([H])(CO)O2
	1	CO/C2=C/C=C1N=CC=C(C1=C2)[C@@](O)([H])[C@@]3([H])C[C@@]4([H])CCN3C[C@]4([H])C=C
	1	O=C2CN=C(C=1/C=C(/[Br])C=CC=1N2)C=3C=CC=CN=3
	1	CC(C)(C)NC[C@](O)([H])C1=C/C=C(/O)C(=C1)C(O)=O
	1	CC=1NC(=O)C(C#N)=CC=1/C2=C/C=NC=C2
	1	CC(C)([H])[C@]1([H])CC[C@@]([H])(CC1)C(=O)N[C@]([H])(C/C2=C/C=CC=C2)C(O)=O
	1	CC(=O)OC=1C=CC=CC=1C(O)=O
	1	CCCCCCCN(CC)CCC[C@](O)([H])C1=CC=C(C=C1)N[S](C)(=O)=O
	1	C[C@@]3([H])C[C@]2([H])[C@@]1([H])CC[C@@](O)(C(=O)CO)[C@]1(C)C[C@](O)([H])[C@]2([H])[C@]4(C)C=CC(=O)C=C34
	1	CO[P](=O)(C[C@]([H])(C1=C/C=C(/[Cl])C=C1)[P](=O)(OC)OC)OC
	1	[F]C([F])([F])CO/C1=C/C(=C(C=C1)OCC([F])([F])[F])C(=O)NC[C@]2([H])CCCCN2
	1	CC(=O)C1=CC=C(C=C1)[S](=O)(=O)N=C(O)NC2([H])CCCCC2
	1	O=C1NC=NC=2NN=CC1=2
	1	COC=1C=CC=CC=1OCCNC[C@](O)([H])OC/C3=C/C=CC=4NC2=CC=CC=C2C3=4
	1	CN(C)CCN(/C1=C/C=C(/[Cl])C=C1)C=2C=CC=CN=2
	1	[O-][N+](=O)C=1C=C2C(=CC=1)NC(=O)C/N=C2/C=3C=CC=CC=3[Cl]
	1	[O-][N+](=O)C1=CC=C(C=C1)C3=C/C=C(/C=N/N2CC(=O)NC2=O)O3
	1	CC=1NC(=O)NC=1C(=O)C2=CC=C(C=C2)[S]C
	1	CC=2O/N=C(/C=1C([F])=CC=CC=1[Cl])C=2C(=O)N[C@]3([H])C(=O)N4[C@]([H])(C(O)=O)C(C)(C)[S][C@@]34[H]
	1	[F]/C1=C/C=C(C=C1)C([H])(C2=C/C=C(/[F])C=C2)N4CCN(CCC/C3=C/C=CC=C3)CC4
	1	CNCC[C@@]([H])(OC=1C=CC(=CC=1)C([F])([F])[F])C2=CC=CC=C2
	1	N=C(N)NC[C@]2([H])CO[C@@]1(CCCCC1)O2
	1	NNC(=O)C1=CC=NC=C1
	1	CC[C@@](C)([H])N7N=CN(C=1C=CC(=CC=1)N2CCN(CC2)C=3C=CC(=CC=3)OC[C@]5([H])CO[C@](CN4C=NC=N4)(O5)C6=C/C=C(/[Cl])C=C6[Cl])C7=O
	1	N/C1=C/C(=C(/O)C=C1)C(O)=O
	1	CCC(=O)C(C[C@@](C)([H])N(C)C)(C1=CC=CC=C1)C=2C=CC=CC=2
	1	C[C@@](N)([H])C/C1=C/C=CC(=C1)OC
	1	COC(=O)[C@]([H])(C1=CC=CC=C1)[C@]2([H])CCCCN2
	1	NC(=O)C[S](=O)C([H])(C1=CC=CC=C1)C=2C=CC=CC=2
	1	CC(=O)CC/C2=C/C=1C=CC(=CC=1C=C2)OC
	1	CC=3C=NC(C[S](=O)C=2NC=1C=CC(=CC=1N=2)OC)=C(C)C=3OC
	1	CC(C)([H])NC[C@]2([H])CCC1=CC(CO)=C(C=C1N2)[N+]([O-])=O
	1	CCCN[C@@]2([H])CC=1[S]C(N)=NC=1CC2
	1	C=C[C@]1([H])CN2CC[C@]1([H])C[C@]2([H])[C@](O)([H])C=3C=CN=C4C=CC(=CC=34)OC
	1	C/C3=C/C=2N=C1C(=NC(=O)NC1=O)N(C[C@](O)([H])[C@@](O)([H])[C@@](O)([H])CO)C=2/C=C3/C
	1	CC(C)(C)C#C/C=C/CN(C)CC=2C=CC=C1C=CC=CC1=2
	1	[Cl]C=1C=CC=CC=1CN3CC=2C=C[S]C=2CC3
	1	C[C@]([H])(CN3C=1C=CC=CC=1[S]C=2C=CC=CC=23)CN(C)C
	1	C[C@]([H])(CN3C=1C=CC=CC=1CCC2=CC=CC=C23)CN(C)C
	1	CC(/C=C/C1=C(\C)CCCC1(C)C)=C/C=C/C(C)=CCO
	1	CN(CC/C1=C/C=C(/OC)C(=C1)OC)CCCN3CCC=2/C=C(/OC)C(=CC=2CC3=O)OC
	1	N=C(N)N/N=C/C1=C(\[Cl])C=C/C=C1/[Cl]
	1	[F]C([F])([F])C1=CC=CC=2C1=NC(=CC=2[C@@](O)([H])[C@]3([H])CCCCN3)C([F])([F])[F]
	1	CN1C(=CC(=O)N(C)C1=O)NCCCN2CCN(CC2)C=3C=CC=CC=3OC
	1	CCN3CC[C@@]12[C@]4([H])C=5O[C@@]1([H])[C@](O)([H])C=C[C@]2([H])[C@]3([H])C[C@@]4([H])C=CC=5O
	1	COC=3C=C/N=C(/C[S](=O)C=2NC=1C=CC(=CC=1N=2)OC([F])([F])[H])C=3OC
	1	CC(C)([H])C[C@@]([H])(N(C)C)[C@]1(CCC1)C2=C/C=C(/[Cl])C=C2
	1	C/C1=C/C=C(/O)C(=C1)[C@@]([H])(CCN(C(C)(C)[H])C(C)(C)[H])C2=CC=CC=C2
	1	CCC2(/C1=C/C=CC=C1)C(=O)NCNC2=O
	1	CN(C)CC/C1=C/NC=2C=CC(=CC1=2)C[S](=O)(=O)N3CCCC3
	1	OC(=O)[C@]1([H])C(=CCO)O[C@@]2([H])CC(=O)N12
	1	CC(=O)N1CCN(CC1)C=2C=CC(=CC=2)OC[C@]4([H])CO[C@](CN3C=CN=C3)(O4)C5=C/C=C(/[Cl])C=C5[Cl]
	1	O[S](=O)(=O)CC[S]
	1	CC(=O)N[C@]1([H])[C@](N)([H])CC(=C[C@]1([H])OC([H])(CC)CC)C(=O)OCC
	1	CCC=2OC=1C=CC=CC=1C=2C(=O)C=3/C=C(/[Br])C(O)=C([Br])C=3
	1	OCCOCCN1CCN(CC1)C3=NC2=CC=CC=C2[S]C4=CC=CC=C34
	1	CO/N=C(/C1=C/[S]C(N)=N1)C(=O)N[C@]2([H])C(=O)N3C(=CC[S][C@@]23[H])C(O)=O
	1	N[C@@]1([H])CONC1=O
	1	CC=1C=C/C=C(/C)C=1NC(=O)NCCCNC(C)(C)[H]
	1	O=C3CN2CC=1C(=C/C=C(/[Cl])C=1[Cl])N=C2N3
	1	N[C@]([H])(CO)C(=O)NNC/C1=C/C=C(/O)C(O)=C1O
	1	CN(CC=1/C=C(/[Br])C=C([Br])C=1N)C2([H])CCCCC2
	1	CC/C1=C/C=CC2=C1N[C@]3([H])[C@@]2([H])CCOC3(CC(O)=O)CC(O)=O
	1	CC(=O)OCC([H])(CCN2C=NC=1C=NC(N)=NC=12)COC(C)=O
	1	C/C1=C/C(=NO1)C(=O)NNC/C2=C/C=CC=C2
	1	CN4C[C@]3([H])C=1C=CC=CC=1CC2=CC=CC=C2N3CC4
	1	CC=1/C=C(/OCCN(C)C)C(=CC=1OC(C)=O)C(C)(C)[H]
	1	[F]/C1=C/C=C(C=C1)C([H])(CCN2CCC([H])(CC2)N4C=3C=CC=CC=3NC4=O)C5=C/C=C(/[F])C=C5
	1	CCC(=O)O[C@]2(CCC=1/C=C(/[F])C=CC=1[C@]2([H])C(C)(C)[H])CCN(C)CCCC=4NC=3C=CC=CC=3N=4
	1	[F]C([F])([F])C2=CC=1NCN[S](=O)(=O)C=1/C=C2/[S](N)(=O)=O
	1	CN[S](=O)(=O)C/C1=C/C2=C(C=C1)N/C=C2/CCN(C)C
	1	CN(CC(O)=O)C(=[S])C=2C=CC(=C1C=C(C=CC1=2)OC)C([F])([F])[F]
	1	N[S](=O)(=O)C1=CC(=C/C=C1/[Cl])[C@@]3(O)NC(=O)C=2C=CC=CC=23
	1	CC(C)(C)NC[C@](O)([H])C1=CC(O)=CC(O)=C1
	1	OC=1C=CC(=CC=1C(O)=O)N=NC=2C=CC(=CC=2)[S](=O)(=O)NC=3C=CC=CN=3
	1	N[S](=O)(=O)C2=CC([Cl])=CC(NC/C1=C/C=CO1)=C2C(O)=O
	1	C[C@@]([H])(C/C1=C/C=C(/O)C=C1)N[C@](O)([H])CC=2/C=C(/O)C=C(O)C=2
	1	C/C5=C/[C@]4([H])C(=O)O[C@@]8([H])C[C@]([H])(C/C=C(/C)[C@@]([H])(O[C@]2([H])C[C@@]([H])(OC)[C@@]([H])(O[C@@]1([H])C[C@@]([H])(OC)[C@](O)([H])[C@@](C)([H])O1)[C@@](C)([H])O2)[C@](C)([H])C=CC=C3CO[C@@]([H])([C@@]34O)[C@]5(O)[H])O[C@@]7(C[C@]6([H])[C@](C)([H])[C@]([H])([C@@](C)([H])CC)[C@]6([H])O7)C8
	1	CN4CC[C@@]23C=1C5=C/C=C(/OC)C=1O[C@]2([H])C(=O)CC[C@]3(O)[C@]4([H])C5
	1	CC(C)(C)NC[C@](O)([H])C1=C/C=C(/O)C(CO)=N1
	1	C[C@@]([H])(N[C@]([H])(CC/C1=C/C=CC=C1)C(=O)OCC)C(=O)N3[C@@]([H])(C[C@]2([H])CCC[C@@]23[H])C(O)=O
	1	O=C5CC4=CC(CCN1CCN(CC1)C2=N[S]C=3C=CC=CC2=3)=C([Cl])C=C4N5
	1	CCOC(=O)[C@]([H])(CC/C1=C/C=CC=C1)N[C@]3([H])CCCN2CCC[C@@]([H])(C(O)=O)N2C3=O
	1	OCCN(CCO)C3=NC=1C(=NC(=NC=1N2CCCCC2)N(CCO)CCO)C(=N3)N4CCCCC4
	1	C[C@@]4(O)C1=CC=CC(O)=C1C(O)=C3C(=O)[C@]2(O)C(=O)C(=C(O)[C@]([H])(N(C)C)[C@]2([H])[C@](O)([H])[C@]34[H])C(N)=O
	1	[F]C([F])([H])[C@](N)(CCCN)C(O)=O
	1	CCCCC(=O)N(C/C1=C/C=C(C=C1)C=2C=CC=CC=2C=3NN=NN=3)[C@]([H])(C(O)=O)C(C)(C)[H]
	1	CN(C)C(=N)NC(=N)N
	1	CC(C)([H])NC[C@@](O)([H])CO/C1=C/C=C(C=C1)CC(N)=O
	1	CC(C)([H])OC(=O)O[C@](C)([H])OC(=O)C1=C(COC)C[S][C@]2([H])N1C(=O)[C@]2([H])NC(=O)C(=NOC)C3=C[S]C(N)=N3
	1	N=C(N)NC[C@]2([H])COC=1C=CC=CC=1O2
	1	C[C@@]([H])(N[C@]([H])(CC/C1=C/C=CC=C1)C(=O)OCC)C(=O)N3[C@@]([H])(C[C@]2([H])CCCC[C@@]23[H])C(O)=O
	1	O/C1=C/C=C(/C=C1/O)[C@@](O)([H])[C@]2([H])CCCCN2
	1	C=C[C@@]12CC[C@]([H])(C[C@]1(O)CC[C@]3([H])[C@]2([H])CC[C@]4(C)[C@@]([H])(CC[C@@]34O)C5=CC(=O)OC5)O[C@@]6([H])C[C@@]([H])(OC)[C@](O)([H])[C@@](C)([H])O6
	1	CC(C)([H])NC[C@](O)([H])C1=CC(O)=CC(O)=C1
	1	N[S](=O)(=O)N=C(N)CC[S]C/C1=C/[S]C(=N1)N=C(N)N
	1	CCN2CC[C@]([H])(CNC(=O)C1=CC(=C/C=C1/OC)[S](N)(=O)=O)C2
	1	C[C@@]5(NC(=O)[C@@]2([H])C[C@]1([H])C3=CC=CC=4NC=C(C[C@]1([H])N(C)C2)C3=4)O[C@]7(O)N(C5=O)[C@]([H])(CC=6C=CC=CC=6)C(=O)N8CCC[C@@]78[H]
	1	[F]/C1=C/N3C(=NC1=N)O[C@]2([H])[C@](O)([H])[C@]([H])(CO)O[C@@]23[H]
	1	CC(C)(C)NC[C@@](O)([H])COC=2C=CC=C1C[C@@](O)([H])[C@](O)([H])CC1=2
	0	ON(C=O)CCC[P](O)(O)=O
	0	CCC[C@]2([H])C[C@]([H])(C(=O)N[C@@]([H])([C@](C)(O)[H])[C@]1([H])O[C@@]([H])([S]C)[C@](O)([H])[C@](O)([H])[C@@]1(O)[H])N(C)C2
	0	CC#C/C1=C/N(C(=O)NC1=O)[C@]2([H])O[C@]([H])(CO)[C@](O)([H])[C@]2(O)[H]
	0	OC(=O)[C@]([H])(CCC=1C=CC=CC=1)N[C@]3([H])CCCN2CCC[C@@]([H])(C(O)=O)N2C3=O
	0	CC(=O)NCCC[S](O)(=O)=O
	0	CN1N=N/N=C1/[S]CC=2C[S][C@]3([H])N(C=2C(O)=O)C(=O)[C@]3(NC(=O)C[S]CC#N)OC
	0	N#C[C@]([H])(O[C@]2([H])O[C@@]([H])(CO[C@]1([H])O[C@@]([H])(CO)[C@](O)([H])[C@@](O)([H])[C@@]1(O)[H])[C@](O)([H])[C@@](O)([H])[C@@]2(O)[H])C=3C=CC=CC=3
	0	C=C(N[C@]1([H])C(=O)N2/C(=C(/COC(C)=O)C[S][C@@]12[H])C(O)=O)C(=NOC)C3=C[S]C(N)=N3
	0	N=C(N/C1=C/C=C(/[Cl])C=C1)NC(=N)NCCCCNC(=N)NC(=N)N/C2=C/C=C(/[Cl])C=C2
	0	CC(=O)NC=1C([I])=C(C([I])=C(NC(C)=O)C=1[I])C(O)=O
	0	OC(=O)CN(CC(O)=O)CCN(CC(O)=O)CC(O)=O
	0	CC(O)([P](O)(O)=O)[P](O)(O)=O
	0	C[C@@](O)([H])[C@]1([H])C(=O)N2C(=C(C[C@@]12[H])[S]CC/N=C/N)C(O)=O
	0	CC(=O)N(C[C@@](O)([H])CO)C=1C([I])=C(C([I])=C(C=1[I])C(=O)NC[C@@](O)([H])CO)C(=O)NC[C@@](O)([H])CO
	0	[I]/C2=C/C([I])=C(NC(=O)COCCOCCOCC(=O)NC=1C([I])=CC([I])=C(C=1[I])C(O)=O)C([I])=C2C(O)=O
	0	O/C1=C/C=C(/O)C3=C1C(=O)C2=C(C(=C/C=C2/NCCNCCO)NCCNCCO)C3=O
	0	C[C@@]([H])(N[C@]([H])(CCC=1C=CC=CC=1)C(O)=O)C(=O)N3CC=2/C=C(/OC)C(=CC=2C[C@]3([H])C(O)=O)OC
	0	NCCC(O)([P](O)(O)=O)[P](O)(O)=O
	0	OC(=O)C=1C=CC=CC=1C(=O)N/C2=C/C=C(C=C2)[S](=O)(=O)N/C3=N/C=C[S]3
	0	OC(=O)CCC(=O)N/C1=C/C=C(C=C1)[S](=O)(=O)N/C2=N/C=C[S]2
	0	CC2(C)[C@]([H])(C(O)=O)N1C(=O)C[C@]1([H])[S]2(=O)=O
	0	CC3(C)[S][C@]1([H])N(C(=O)[C@]1([H])NC(=O)[C@]([H])(C=2C=C[S]C=2)C(O)=O)[C@]3([H])C(O)=O
	0	C[C@]2([H])C=CC=CC=CC=CC=CC=CC=C[C@@](O)(C[C@]1([H])O[C@](O)(C[C@](O)([H])[C@@]1([H])C(O)=O)C[C@](O)([H])C[C@](O)([H])[C@@](O)([H])CC[C@](O)([H])C[C@](O)([H])CC(=O)O[C@](C)([H])[C@](C)([H])[C@]2(O)[H])O[C@]3([H])O[C@](C)([H])[C@](O)([H])[C@@](N)([H])[C@@]3(O)[H]
	0	O[P](O)(=O)C([Cl])([Cl])[P](O)(O)=O
	0	CCCC=1C3=C(C=C2C=1OC(=CC2=O)C(O)=O)C(=O)C=C(C(O)=O)N3CC
	0	NC[C@]4([H])O[C@@]([H])(CO[C@]1([H])[C@](O)([H])[C@@]([H])(O[C@]1([H])CO)O[C@]2([H])[C@](O)([H])[C@](N)([H])C[C@@](N)([H])[C@]2([H])O[C@]3([H])O[C@@]([H])(CN)[C@](O)([H])[C@](O)([H])[C@@]3(N)[H])[C@](N)([H])[C@@](O)([H])[C@@]4(O)[H]
	0	C[C@]3([H])O[C@@]([H])(O[C@@]1([H])[C@](O)([H])[C@@](O)([H])[C@@]([H])(O[C@]1([H])CO)O[C@@]2([H])[C@](O)([H])[C@@](O)([H])[C@](O)([H])O[C@]2([H])CO)[C@](O)([H])[C@](O)([H])[C@]3([H])N[C@]4([H])C=C(CO)[C@@](O)([H])[C@@](O)([H])[C@]4(O)[H]
	0	NCCCC(O)([P](O)(O)=O)[P](O)(O)=O
	0	CC(C)(O/N=C(/C1=C/[S]C(N)=N1)C(=O)N[C@@]2([H])C(=O)N([C@@]2(C)[H])[S](O)(=O)=O)C(O)=O
	0	CN1/N=C(/O)C(=O)N=C1[S]CC=2C[S][C@]3([H])N(C=2C(O)=O)C(=O)[C@]3([H])NC(=O)C(=NOC)C4=C[S]C(N)=N4
	0	OC[C@]1([H])O[C@@](O)(CO)[C@](O)([H])[C@]1([H])O[C@]2([H])O[C@@]([H])(CO)[C@](O)([H])[C@@](O)([H])[C@@]2(O)[H]
	0	OC(C/C1=C/C=CN=C1)([P](O)(O)=O)[P](O)(O)=O
	0	C[C@]3([H])O[C@]([H])(O[C@]1([H])[C@@]([H])(NC(=N)N)[C@@](O)([H])[C@]([H])(NC(=N)N)[C@@](O)([H])[C@@]1(O)[H])[C@]([H])(O[C@]2([H])O[C@@]([H])(CO)[C@](O)([H])[C@](O)([H])[C@]2([H])NC)[C@]3(O)C=O
	0	NCC[C@](O)([H])C(=O)N[C@]2([H])C[C@@](N)([H])[C@]([H])(O[C@]1([H])O[C@]([H])(CC[C@@]1(N)[H])CN)[C@@](O)([H])[C@]2([H])O[C@]3([H])O[C@@]([H])(CO)[C@](O)([H])[C@@](N)([H])[C@@]3(O)[H]
	0	N=C(N)C1=CC=C(C=C1)OCCCCCOC=2C=CC(=CC=2)C(=N)N
	0	OC[C@]3([H])O[C@@](CO)(O[C@]2([H])O[C@@]([H])(CO[C@]1([H])O[C@@]([H])(CO)[C@](O)([H])[C@@](O)([H])[C@@]1(O)[H])[C@](O)([H])[C@@](O)([H])[C@@]2(O)[H])[C@](O)([H])[C@]3(O)[H]
	0	CN(N=O)C(=O)N[C@]1([H])[C@@](O)([H])[C@@](O)([H])[C@]([H])(CO)O[C@@]1(O)[H]
	0	NC[C@]3([H])O[C@@]([H])(O[C@]2([H])[C@](N)([H])C[C@@](N)([H])[C@]([H])(O[C@]1([H])O[C@@]([H])(CO)[C@](O)([H])[C@@](N)([H])[C@@]1(O)[H])[C@]2(O)[H])[C@](N)([H])C[C@@]3(O)[H]
	0	CC(C)([H])C[C@@]([H])(NC)C(=O)N[C@]%10([H])C(=O)N[C@]([H])(CC(N)=O)C(=O)N[C@]2([H])C8=CC(OC1=CC=C(/C=C1/[Cl])[C@](O)([H])[C@]5([H])NC(=O)[C@@]([H])(NC2=O)C3=C/C=C(/O)C(=C3)C=4C(=CC(O)=CC=4O)[C@@]([H])(NC5=O)C(O)=O)=C(O[C@]6([H])O[C@@]([H])(CO)[C@](O)([H])[C@@](O)([H])[C@@]6([H])O[C@]7([H])C[C@@](C)(N)[C@@](O)([H])[C@@](C)([H])O7)C(=C8)OC9=CC=C(/C=C9/[Cl])[C@@]%10(O)[H]
	0	CC4(C)[S][C@]1([H])N(C(=O)[C@]1([H])NC(=O)[C@@]([H])(NC(=O)N2CCNC2=O)C3=CC=CC=C3)[C@]4([H])C(O)=O
	0	CC=1N=C([S]C=1CC(O)=O)[S]CC=2C[S][C@]3([H])N(C=2C(O)=O)C(=O)[C@]3([H])NC(=O)C(=NOC)C4=C[S]C(N)=N4
	0	C[C@@]3(O)CO[C@@]([H])(O[C@@]2([H])[C@](N)([H])C[C@@](N)([H])[C@]([H])(O[C@]1([H])O[C@]([H])(CC[C@@]1(N)[H])[C@@](C)([H])NC)[C@@]2(O)[H])[C@](O)([H])[C@]3([H])NC
	0	CC[C@]3([H])CC[C@@](N)([H])[C@]([H])(O[C@]2([H])[C@](N)([H])C[C@@](N)([H])[C@]([H])(O[C@]1([H])OC[C@@](C)(O)[C@]([H])(NC)[C@@]1(O)[H])[C@]2(O)[H])O3
	0	N/C2=C1\C=C(C=C3C1=C(/C=C2/[S](O)(=O)=O)C(=O)N(NNC(=O)NN)C3=O)[S](O)(=O)=O
	0	C[C@]2([H])C([S][C@]1([H])CC[C@@]([H])(N1)C(=O)N(C)C)=C(C(O)=O)N3C(=O)[C@@]([H])([C@@]23[H])[C@](C)(O)[H]
	0	CC4(C)[S][C@]1([H])N(C(=O)[C@]1([H])NC(=O)[C@@]([H])(NC(=O)N2CCN(C2=O)[S](C)(=O)=O)C3=CC=CC=C3)[C@]4([H])C(O)=O
	0	C[C@@]3(O)CO[C@@]([H])(O[C@]2([H])[C@@]([H])(C[C@@](N)([H])[C@]([H])(O[C@]1([H])C[C@](N)([H])C=C(CN)O1)[C@@]2(O)[H])NCC)[C@](O)([H])[C@]3([H])NC
	0	C=CC[N@@+]12C/C(=C\CO)[C@@]7([H])C[C@]1([H])[C@]8(CC2)C=3C=CC=CC=3N9C=C%10[C@@]5([H])C[C@@]4([H])[C@]%11(CC[N@@+]4(CC=C)C/C5=C\CO)C6=CC=CC=C6N(C=C7[C@]89[H])[C@@]%10%11[H]
	0	C[N@+]2(CCC1=CC(OC)=C(C=C1[C@]2([H])C/C3=C/C=C(/OC)C(=C3)OC)OC)CCC(=O)OCCCCCOC(=O)CC[N@+]5(C)CCC=4/C=C(/OC)C(=CC=4[C@]5([H])C/C6=C/C=C(/OC)C(=C6)OC)OC
	0	C[N+](C)(C/C1=C/C=CC=C1)CCOC=2C=CC=CC=2
	0	C[C@@]([H])(C[N+](C)(C)C)OC(N)=O
	0	CC[N+](C)(C)CC=1C=CC=CC=1[Br]
	0	CCCC[N+]1(C)[C@]2([H])C[C@@]([H])(C[C@]1([H])[C@]3([H])O[C@]23[H])OC(=O)[C@@]([H])(CO)C=4C=CC=CC=4
	0	CC(=O)O[C@]([H])(CC(O)=O)C[N+](C)(C)C
	0	CO/N=C(/C1=C/[S]C(N)=N1)C(=O)N[C@]3([H])C(=O)N4/C(=C(/C[N+]=2C=CC=CC=2)C[S][C@@]34[H])C(O)=O
